id_escola,nome_escola,rede,etapa,mesorregiao,municipio,ano,ideb,taxa_aprovacao,taxa_evasao,professores_por_aluno,infraestrutura_indice,internet_mbps,inclusao_ne_indice,paridade_genero,prof_math,prof_port,frequencia,lat,lon
10022,Escola Colégio José Lins Queiroz,Municipal,Fundamental,Litoral,João Pessoa,2022,5.27,98.6,4.33,0.088,0.53,43.0,0.86,0.92,0.69,0.79,92.8,-7.17063,-35.0289
10022,Escola Colégio José Lins Queiroz,Municipal,Fundamental,Litoral,João Pessoa,2023,5.66,89.1,4.34,0.075,0.6,57.6,0.91,1.05,0.65,0.77,87.4,-7.17063,-35.0289
10022,Escola Colégio José Lins Queiroz,Municipal,Fundamental,Litoral,João Pessoa,2024,5.39,95.7,6.39,0.086,0.48,48.8,0.53,1.06,0.6,0.6,91.3,-7.17063,-35.0289
10023,Escola Municipal Anísio Queiroz,Municipal,Fundamental,Litoral,João Pessoa,2019,4.48,99.5,3.82,0.079,0.83,47.2,0.86,0.89,0.78,0.51,96.1,-7.0758,-35.01589
10023,Escola Municipal Anísio Queiroz,Municipal,Fundamental,Litoral,João Pessoa,2020,4.47,94.8,3.42,0.077,0.68,46.7,0.91,1.05,0.55,0.66,85.3,-7.0758,-35.01589
10023,Escola Municipal Anísio Queiroz,Municipal,Fundamental,Litoral,João Pessoa,2021,5.08,94.5,3.03,0.08,0.74,39.2,0.7,1.0,0.56,0.68,94.2,-7.0758,-35.01589
10023,Escola Municipal Anísio Queiroz,Municipal,Fundamental,Litoral,João Pessoa,2022,4.64,98.5,3.22,0.077,0.77,59.0,0.84,0.97,0.7,0.65,96.7,-7.0758,-35.01589
10023,Escola Municipal Anísio Queiroz,Municipal,Fundamental,Litoral,João Pessoa,2023,4.84,93.4,2.56,0.068,0.7,37.1,0.95,1.09,0.7,0.73,84.8,-7.0758,-35.01589
10023,Escola Municipal Anísio Queiroz,Municipal,Fundamental,Litoral,João Pessoa,2024,4.56,98.3,3.1,0.06,0.72,46.2,0.67,0.99,0.87,0.59,81.9,-7.0758,-35.01589
10024,Escola Prof. Nabuco Cavalcanti,Privada,Médio,Mata,João Pessoa,2019,5.11,94.6,2.93,0.063,0.67,61.1,0.74,1.08,0.62,0.75,92.9,-7.10307,-34.94432
10024,Escola Prof. Nabuco Cavalcanti,Privada,Médio,Mata,João Pessoa,2020,4.72,99.5,3.61,0.052,0.77,89.0,0.85,0.99,0.78,0.6,91.6,-7.10307,-34.94432
10024,Escola Prof. Nabuco Cavalcanti,Privada,Médio,Mata,João Pessoa,2021,4.62,99.5,4.77,0.072,0.76,59.9,0.64,1.03,0.53,0.57,95.5,-7.10307,-34.94432
10024,Escola Prof. Nabuco Cavalcanti,Privada,Médio,Mata,João Pessoa,2022,5.15,99.5,5.54,0.065,0.71,75.2,0.8,1.07,0.61,0.64,89.5,-7.10307,-34.94432
10024,Escola Prof. Nabuco Cavalcanti,Privada,Médio,Mata,João Pessoa,2023,5.08,98.1,4.96,0.068,0.85,46.9,0.68,1.03,0.68,0.49,96.4,-7.10307,-34.94432
10024,Escola Prof. Nabuco Cavalcanti,Privada,Médio,Mata,João Pessoa,2024,4.99,95.2,4.97,0.058,0.63,58.9,0.88,1.04,0.67,0.65,85.6,-7.10307,-34.94432
10025,Escola Municipal Zélia Queiroz,Municipal,Fundamental,Mata,Campina Grande,2019,4.48,90.3,9.99,0.084,0.62,68.3,0.62,0.97,0.49,0.58,88.0,-7.4959,-37.55765
10025,Escola Municipal Zélia Queiroz,Municipal,Fundamental,Mata,Campina Grande,2020,4.37,85.7,8.66,0.07,0.73,49.0,0.69,0.97,0.69,0.62,94.8,-7.4959,-37.55765
10025,Escola Municipal Zélia Queiroz,Municipal,Fundamental,Mata,Campina Grande,2021,4.54,82.4,8.53,0.082,0.64,19.2,0.8,1.03,0.39,0.56,92.7,-7.4959,-37.55765
10025,Escola Municipal Zélia Queiroz,Municipal,Fundamental,Mata,Campina Grande,2022,4.43,91.4,9.53,0.076,0.61,25.9,0.76,0.99,0.54,0.64,93.6,-7.4959,-37.55765
10025,Escola Municipal Zélia Queiroz,Municipal,Fundamental,Mata,Campina Grande,2023,3.96,89.8,8.04,0.09,0.5,30.4,0.68,0.98,0.77,0.74,92.9,-7.4959,-37.55765
10025,Escola Municipal Zélia Queiroz,Municipal,Fundamental,Mata,Campina Grande,2024,4.47,93.3,8.37,0.088,0.57,54.6,0.84,1.02,0.61,0.64,92.6,-7.4959,-37.55765
10026,Escola Municipal Raquel Pereira,Municipal,Fundamental,Litoral,Campina Grande,2019,3.79,82.3,0.58,0.079,0.6,35.2,0.83,0.98,0.86,0.7,96.2,-7.60207,-37.57187
10026,Escola Municipal Raquel Pereira,Municipal,Fundamental,Litoral,Campina Grande,2020,4.89,78.8,2.62,0.09,0.72,23.9,0.56,0.99,0.74,0.54,94.7,-7.60207,-37.57187
10026,Escola Municipal Raquel Pereira,Municipal,Fundamental,Litoral,Campina Grande,2021,4.22,78.2,2.36,0.073,0.67,23.0,0.95,0.97,0.54,0.68,94.1,-7.60207,-37.57187
10026,Escola Municipal Raquel Pereira,Municipal,Fundamental,Litoral,Campina Grande,2022,4.42,77.4,1.92,0.083,0.79,20.1,0.82,1.05,0.66,0.64,86.8,-7.60207,-37.57187
10026,Escola Municipal Raquel Pereira,Municipal,Fundamental,Litoral,Campina Grande,2023,4.77,81.9,2.24,0.077,0.71,7.5,0.81,1.01,0.49,0.66,92.2,-7.60207,-37.57187
10026,Escola Municipal Raquel Pereira,Municipal,Fundamental,Litoral,Campina Grande,2024,4.29,78.0,2.49,0.088,0.56,25.7,1.0,0.89,0.55,0.67,91.2,-7.60207,-37.57187
10027,Escola Colégio Maria Pessoa,Estadual,Fundamental,Mata,Campina Grande,2019,3.82,86.3,4.57,0.088,0.6,58.8,0.73,0.95,0.68,0.76,97.4,-7.52728,-37.40126
10027,Escola Colégio Maria Pessoa,Estadual,Fundamental,Mata,Campina Grande,2020,3.88,91.3,4.75,0.084,0.77,67.9,0.67,0.94,0.8,0.66,93.2,-7.52728,-37.40126
10027,Escola Colégio Maria Pessoa,Estadual,Fundamental,Mata,Campina Grande,2021,4.1,94.9,2.69,0.075,0.66,67.0,0.92,0.98,0.52,0.6,95.5,-7.52728,-37.40126
10027,Escola Colégio Maria Pessoa,Estadual,Fundamental,Mata,Campina Grande,2022,4.15,81.6,5.96,0.073,0.66,63.6,0.61,0.96,0.77,0.49,96.5,-7.52728,-37.40126
10027,Escola Colégio Maria Pessoa,Estadual,Fundamental,Mata,Campina Grande,2023,4.25,93.4,3.59,0.076,0.69,38.1,0.83,1.07,0.4,0.6,91.3,-7.52728,-37.40126
10027,Escola Colégio Maria Pessoa,Estadual,Fundamental,Mata,Campina Grande,2024,4.15,90.9,5.09,0.087,0.55,68.1,0.79,1.03,0.54,0.6,95.0,-7.52728,-37.40126
10028,Escola Municipal Paulo Freire Queiroz,Estadual,Fundamental,Borborema,Campina Grande,2019,4.06,83.0,7.13,0.075,0.6,58.8,0.81,0.96,0.54,0.68,87.7,-7.46402,-37.56873
10028,Escola Municipal Paulo Freire Queiroz,Estadual,Fundamental,Borborema,Campina Grande,2020,3.53,91.6,7.19,0.063,0.67,49.8,0.9,0.93,0.56,0.73,95.1,-7.46402,-37.56873
10028,Escola Municipal Paulo Freire Queiroz,Estadual,Fundamental,Borborema,Campina Grande,2021,4.19,95.4,7.6,0.081,0.57,47.9,0.7,1.01,0.67,0.82,94.6,-7.46402,-37.56873
10028,Escola Municipal Paulo Freire Queiroz,Estadual,Fundamental,Borborema,Campina Grande,2022,3.72,88.1,6.9,0.1,0.83,106.6,0.84,0.97,0.68,0.77,90.7,-7.46402,-37.56873
10028,Escola Municipal Paulo Freire Queiroz,Estadual,Fundamental,Borborema,Campina Grande,2023,4.1,91.8,7.04,0.088,0.82,50.7,0.72,0.92,0.67,0.76,93.8,-7.46402,-37.56873
10028,Escola Municipal Paulo Freire Queiroz,Estadual,Fundamental,Borborema,Campina Grande,2024,4.17,85.7,6.36,0.087,0.74,72.7,0.75,0.98,0.44,0.64,95.6,-7.46402,-37.56873
10029,Escola Municipal Ariano Cavalcanti,Municipal,Médio,Borborema,Campina Grande,2019,4.46,87.5,3.48,0.062,0.61,35.0,0.82,0.97,0.46,0.75,90.4,-7.51645,-37.50368
10029,Escola Municipal Ariano Cavalcanti,Municipal,Médio,Borborema,Campina Grande,2020,4.08,82.8,2.86,0.069,0.6,45.5,0.81,1.03,0.53,0.55,91.0,-7.51645,-37.50368
10029,Escola Municipal Ariano Cavalcanti,Municipal,Médio,Borborema,Campina Grande,2021,4.22,82.4,2.86,0.064,0.64,40.1,0.85,1.01,0.67,0.66,93.6,-7.51645,-37.50368
10029,Escola Municipal Ariano Cavalcanti,Municipal,Médio,Borborema,Campina Grande,2022,4.01,84.4,4.1,0.073,0.65,15.7,0.79,0.91,0.64,0.61,98.8,-7.51645,-37.50368
10029,Escola Municipal Ariano Cavalcanti,Municipal,Médio,Borborema,Campina Grande,2023,4.88,81.5,4.06,0.058,0.71,40.2,0.96,0.95,0.51,0.67,100.0,-7.51645,-37.50368
10029,Escola Municipal Ariano Cavalcanti,Municipal,Médio,Borborema,Campina Grande,2024,4.61,78.5,5.51,0.079,0.69,61.5,0.62,0.99,0.6,0.58,86.8,-7.51645,-37.50368
10030,Escola Municipal Raquel Pessoa,Privada,Fundamental,Sertão,Campina Grande,2019,5.2,99.0,5.27,0.086,0.71,44.7,0.78,0.97,0.65,0.64,91.5,-7.60236,-37.48947
10030,Escola Municipal Raquel Pessoa,Privada,Fundamental,Sertão,Campina Grande,2020,4.86,99.5,6.61,0.067,0.59,70.3,0.73,0.99,0.66,0.66,88.9,-7.60236,-37.48947
10030,Escola Municipal Raquel Pessoa,Privada,Fundamental,Sertão,Campina Grande,2021,5.07,94.9,4.92,0.087,0.71,82.3,0.72,0.99,0.68,0.73,92.3,-7.60236,-37.48947
10030,Escola Municipal Raquel Pessoa,Privada,Fundamental,Sertão,Campina Grande,2022,5.09,98.3,6.11,0.072,0.54,60.6,0.85,0.97,0.75,0.92,88.9,-7.60236,-37.48947
10030,Escola Municipal Raquel Pessoa,Privada,Fundamental,Sertão,Campina Grande,2023,5.62,94.5,6.52,0.067,0.71,70.4,0.72,1.07,0.86,0.6,89.8,-7.60236,-37.48947
10030,Escola Municipal Raquel Pessoa,Privada,Fundamental,Sertão,Campina Grande,2024,5.42,95.4,3.84,0.08,0.62,49.7,0.73,1.05,0.47,0.76,90.9,-7.60236,-37.48947
10031,Escola Colégio Zélia da Silva,Estadual,Fundamental,Litoral,Campina Grande,2019,5.23,92.8,5.71,0.081,0.71,61.9,0.84,0.95,0.69,0.8,86.4,-7.53101,-37.47619
10031,Escola Colégio Zélia da Silva,Estadual,Fundamental,Litoral,Campina Grande,2020,4.9,92.1,6.38,0.094,0.69,61.6,0.75,1.02,0.34,0.57,82.7,-7.53101,-37.47619
10031,Escola Colégio Zélia da Silva,Estadual,Fundamental,Litoral,Campina Grande,2021,5.58,84.2,5.19,0.086,0.63,66.2,0.93,0.99,0.66,0.5,88.0,-7.53101,-37.47619
10031,Escola Colégio Zélia da Silva,Estadual,Fundamental,Litoral,Campina Grande,2022,5.41,95.1,4.73,0.07,0.68,63.1,0.71,0.93,0.56,0.61,88.5,-7.53101,-37.47619
10031,Escola Colégio Zélia da Silva,Estadual,Fundamental,Litoral,Campina Grande,2023,5.77,93.9,5.57,0.085,0.62,65.5,0.7,1.07,0.53,0.74,94.1,-7.53101,-37.47619
10031,Escola Colégio Zélia da Silva,Estadual,Fundamental,Litoral,Campina Grande,2024,5.37,94.5,5.65,0.088,0.87,59.9,0.82,0.98,0.5,0.68,95.0,-7.53101,-37.47619
10032,Escola Prof. Paulo Freire Pessoa,Municipal,Médio,Mata,Campina Grande,2019,4.81,84.7,10.33,0.049,0.83,32.2,0.76,1.05,0.66,0.65,91.6,-7.58063,-37.47327
10032,Escola Prof. Paulo Freire Pessoa,Municipal,Médio,Mata,Campina Grande,2020,4.65,82.5,10.77,0.075,0.85,35.7,0.8,0.95,0.6,0.61,90.8,-7.58063,-37.47327
10032,Escola Prof. Paulo Freire Pessoa,Municipal,Médio,Mata,Campina Grande,2021,4.67,79.1,8.84,0.068,0.91,25.7,0.96,0.97,0.77,0.78,91.2,-7.58063,-37.47327
10032,Escola Prof. Paulo Freire Pessoa,Municipal,Médio,Mata,Campina Grande,2022,5.33,88.5,10.26,0.078,0.79,44.4,0.67,0.98,0.75,0.83,89.1,-7.58063,-37.47327
10032,Escola Prof. Paulo Freire Pessoa,Municipal,Médio,Mata,Campina Grande,2023,4.96,84.9,10.06,0.075,0.65,56.6,0.86,1.0,0.84,0.79,91.6,-7.58063,-37.47327
10032,Escola Prof. Paulo Freire Pessoa,Municipal,Médio,Mata,Campina Grande,2024,5.17,81.4,9.13,0.062,0.71,24.7,0.87,0.97,0.46,0.68,92.9,-7.58063,-37.47327
10033,Escola Colégio Zélia Cavalcanti,Municipal,Médio,Agreste,Campina Grande,2019,4.38,90.7,10.29,0.079,0.95,15.7,0.84,1.01,0.66,0.68,94.7,-7.45981,-37.47882
10033,Escola Colégio Zélia Cavalcanti,Municipal,Médio,Agreste,Campina Grande,2020,4.92,90.6,8.04,0.064,0.78,11.5,0.88,1.0,0.58,0.82,92.3,-7.45981,-37.47882
10033,Escola Colégio Zélia Cavalcanti,Municipal,Médio,Agreste,Campina Grande,2021,5.26,89.0,9.42,0.077,0.98,43.8,1.0,0.92,0.49,0.56,90.8,-7.45981,-37.47882
10033,Escola Colégio Zélia Cavalcanti,Municipal,Médio,Agreste,Campina Grande,2022,5.13,91.5,8.3,0.052,0.92,12.1,0.71,0.97,0.78,0.76,88.6,-7.45981,-37.47882
10033,Escola Colégio Zélia Cavalcanti,Municipal,Médio,Agreste,Campina Grande,2023,5.57,90.6,9.76,0.084,0.98,12.4,0.73,1.09,0.58,0.39,91.5,-7.45981,-37.47882
10033,Escola Colégio Zélia Cavalcanti,Municipal,Médio,Agreste,Campina Grande,2024,5.2,94.8,8.78,0.065,0.94,37.3,0.8,0.98,0.63,0.61,95.0,-7.45981,-37.47882
10034,Escola Colégio Maria Albuquerque,Municipal,Fundamental,Agreste,Campina Grande,2019,5.95,87.0,6.8,0.063,0.77,43.1,0.8,1.02,0.41,0.79,88.8,-7.48348,-37.49019
10034,Escola Colégio Maria Albuquerque,Municipal,Fundamental,Agreste,Campina Grande,2020,5.31,92.1,7.63,0.084,0.79,29.9,0.76,0.99,0.51,0.78,93.2,-7.48348,-37.49019
10034,Escola Colégio Maria Albuquerque,Municipal,Fundamental,Agreste,Campina Grande,2021,5.3,90.4,6.54,0.083,0.76,39.6,0.71,0.97,0.54,0.61,85.1,-7.48348,-37.49019
10034,Escola Colégio Maria Albuquerque,Municipal,Fundamental,Agreste,Campina Grande,2022,5.11,88.8,7.85,0.07,0.81,23.6,0.74,0.95,0.78,0.57,90.5,-7.48348,-37.49019
10034,Escola Colégio Maria Albuquerque,Municipal,Fundamental,Agreste,Campina Grande,2023,5.36,84.5,6.71,0.094,0.85,39.2,0.8,0.93,0.48,0.68,86.3,-7.48348,-37.49019
10034,Escola Colégio Maria Albuquerque,Municipal,Fundamental,Agreste,Campina Grande,2024,5.34,84.4,6.6,0.068,0.85,5.0,0.83,1.06,0.76,0.75,90.3,-7.48348,-37.49019
10035,Escola Prof. Zélia Albuquerque,Municipal,Médio,Mata,Campina Grande,2019,4.89,84.8,10.41,0.063,0.61,60.4,0.87,0.98,0.83,0.69,96.4,-7.43367,-37.48583
10035,Escola Prof. Zélia Albuquerque,Municipal,Médio,Mata,Campina Grande,2020,4.84,86.3,10.3,0.063,0.59,29.0,0.76,0.99,0.62,0.8,95.4,-7.43367,-37.48583
10035,Escola Prof. Zélia Albuquerque,Municipal,Médio,Mata,Campina Grande,2021,5.43,78.9,10.83,0.063,0.48,47.0,0.9,0.94,0.4,0.76,92.5,-7.43367,-37.48583
10035,Escola Prof. Zélia Albuquerque,Municipal,Médio,Mata,Campina Grande,2022,5.26,88.6,11.06,0.064,0.54,37.0,0.65,0.95,0.67,0.51,89.5,-7.43367,-37.48583
10035,Escola Prof. Zélia Albuquerque,Municipal,Médio,Mata,Campina Grande,2023,5.16,88.7,10.84,0.084,0.76,44.1,0.97,0.99,0.6,0.74,91.1,-7.43367,-37.48583
10035,Escola Prof. Zélia Albuquerque,Municipal,Médio,Mata,Campina Grande,2024,5.36,86.8,9.6,0.077,0.57,18.1,0.93,0.97,0.66,0.59,94.9,-7.43367,-37.48583
10036,Escola Municipal Zélia Albuquerque,Privada,Médio,Sertão,Campina Grande,2019,4.5,83.9,5.87,0.065,0.74,65.4,0.71,1.02,0.7,0.86,91.3,-7.60167,-37.47765
10036,Escola Municipal Zélia Albuquerque,Privada,Médio,Sertão,Campina Grande,2020,5.16,83.0,5.41,0.068,0.76,59.0,0.79,0.99,0.61,0.7,98.3,-7.60167,-37.47765
10036,Escola Municipal Zélia Albuquerque,Privada,Médio,Sertão,Campina Grande,2021,4.8,82.5,5.52,0.079,0.65,82.1,0.72,0.97,0.42,0.64,96.0,-7.60167,-37.47765
10036,Escola Municipal Zélia Albuquerque,Privada,Médio,Sertão,Campina Grande,2022,4.92,86.8,3.79,0.071,0.8,15.1,0.76,0.9,0.76,0.76,93.9,-7.60167,-37.47765
10036,Escola Municipal Zélia Albuquerque,Privada,Médio,Sertão,Campina Grande,2023,5.34,88.9,4.57,0.081,0.66,43.4,0.7,0.95,0.56,0.57,96.9,-7.60167,-37.47765
10036,Escola Municipal Zélia Albuquerque,Privada,Médio,Sertão,Campina Grande,2024,4.92,79.4,4.85,0.051,0.62,59.0,0.64,1.08,0.73,0.69,97.1,-7.60167,-37.47765
10037,Escola Colégio Paulo Freire Pereira,Municipal,Médio,Sertão,Campina Grande,2019,4.75,93.6,4.65,0.068,0.9,25.4,0.8,0.94,0.66,0.66,94.8,-7.49257,-37.51063
10037,Escola Colégio Paulo Freire Pereira,Municipal,Médio,Sertão,Campina Grande,2020,4.98,96.1,4.2,0.077,0.78,46.9,0.62,1.0,0.78,0.64,89.7,-7.49257,-37.51063
10037,Escola Colégio Paulo Freire Pereira,Municipal,Médio,Sertão,Campina Grande,2021,4.9,94.6,4.64,0.074,0.77,23.0,0.81,1.0,0.56,0.72,92.3,-7.49257,-37.51063
10037,Escola Colégio Paulo Freire Pereira,Municipal,Médio,Sertão,Campina Grande,2022,4.92,97.1,4.19,0.057,0.76,39.0,0.8,0.93,0.71,0.75,88.5,-7.49257,-37.51063
10037,Escola Colégio Paulo Freire Pereira,Municipal,Médio,Sertão,Campina Grande,2023,4.83,96.9,4.49,0.059,0.86,22.7,0.9,1.06,0.68,0.66,90.2,-7.49257,-37.51063
10037,Escola Colégio Paulo Freire Pereira,Municipal,Médio,Sertão,Campina Grande,2024,4.68,98.4,5.39,0.077,0.97,18.6,0.72,0.89,0.81,0.64,100.0,-7.49257,-37.51063
10038,Escola Prof. José Lins Pessoa,Municipal,Fundamental,Sertão,Campina Grande,2019,4.34,80.4,5.67,0.069,0.56,20.2,0.75,0.95,0.48,0.47,93.2,-7.55286,-37.50112
10038,Escola Prof. José Lins Pessoa,Municipal,Fundamental,Sertão,Campina Grande,2020,4.59,88.4,7.43,0.064,0.58,28.8,0.61,1.0,0.6,0.7,92.6,-7.55286,-37.50112
10038,Escola Prof. José Lins Pessoa,Municipal,Fundamental,Sertão,Campina Grande,2021,4.95,84.7,7.06,0.073,0.38,25.0,0.81,1.0,0.49,0.66,98.0,-7.55286,-37.50112
10038,Escola Prof. José Lins Pessoa,Municipal,Fundamental,Sertão,Campina Grande,2022,4.8,80.4,4.91,0.07,0.48,25.6,0.77,0.84,0.64,0.57,97.6,-7.55286,-37.50112
10038,Escola Prof. José Lins Pessoa,Municipal,Fundamental,Sertão,Campina Grande,2023,5.17,92.5,5.52,0.074,0.42,31.6,0.84,0.95,0.61,0.71,88.4,-7.55286,-37.50112
10038,Escola Prof. José Lins Pessoa,Municipal,Fundamental,Sertão,Campina Grande,2024,4.84,90.1,6.55,0.069,0.44,22.8,0.68,1.05,0.61,0.68,92.2,-7.55286,-37.50112
10039,Escola Prof. José Lins Queiroz,Municipal,Médio,Sertão,Campina Grande,2019,5.13,88.8,4.2,0.07,0.62,25.1,0.59,0.95,0.7,0.44,93.0,-7.49402,-37.54262
10039,Escola Prof. José Lins Queiroz,Municipal,Médio,Sertão,Campina Grande,2020,5.52,85.9,4.63,0.062,0.62,14.8,0.95,0.94,0.81,0.59,94.1,-7.49402,-37.54262
10039,Escola Prof. José Lins Queiroz,Municipal,Médio,Sertão,Campina Grande,2021,5.32,85.4,5.21,0.065,0.81,13.6,0.86,0.92,0.68,0.78,90.5,-7.49402,-37.54262
10039,Escola Prof. José Lins Queiroz,Municipal,Médio,Sertão,Campina Grande,2022,5.29,91.5,3.76,0.066,0.57,31.9,0.84,1.04,0.75,0.7,90.9,-7.49402,-37.54262
10039,Escola Prof. José Lins Queiroz,Municipal,Médio,Sertão,Campina Grande,2023,5.82,80.1,4.11,0.081,0.66,38.1,0.87,1.01,0.8,0.71,94.7,-7.49402,-37.54262
10039,Escola Prof. José Lins Queiroz,Municipal,Médio,Sertão,Campina Grande,2024,5.49,85.2,5.29,0.079,0.65,60.3,0.94,1.03,0.41,0.86,95.7,-7.49402,-37.54262
10040,Escola Estadual Nabuco Pessoa,Estadual,Fundamental,Mata,Campina Grande,2019,5.34,90.7,4.95,0.069,0.63,88.7,0.65,0.99,0.74,0.55,92.7,-7.56815,-37.4527
10040,Escola Estadual Nabuco Pessoa,Estadual,Fundamental,Mata,Campina Grande,2020,6.12,86.4,7.37,0.078,0.58,71.6,0.82,0.94,0.65,0.49,94.4,-7.56815,-37.4527
10040,Escola Estadual Nabuco Pessoa,Estadual,Fundamental,Mata,Campina Grande,2021,5.74,93.6,6.59,0.071,0.65,49.3,0.9,1.05,0.59,0.68,88.4,-7.56815,-37.4527
10040,Escola Estadual Nabuco Pessoa,Estadual,Fundamental,Mata,Campina Grande,2022,6.02,89.3,6.11,0.082,0.66,69.7,0.76,0.94,0.73,0.75,88.3,-7.56815,-37.4527
10040,Escola Estadual Nabuco Pessoa,Estadual,Fundamental,Mata,Campina Grande,2023,5.68,92.8,6.78,0.071,0.53,60.5,0.56,1.02,0.43,0.83,90.7,-7.56815,-37.4527
10040,Escola Estadual Nabuco Pessoa,Estadual,Fundamental,Mata,Campina Grande,2024,5.46,97.4,4.43,0.093,0.64,65.1,0.66,0.93,0.82,0.59,87.4,-7.56815,-37.4527
10041,Escola Prof. Nabuco Pereira,Estadual,Fundamental,Borborema,Campina Grande,2019,4.76,87.4,3.68,0.094,0.61,59.4,0.71,0.94,0.77,0.95,88.1,-7.542,-37.44868
10041,Escola Prof. Nabuco Pereira,Estadual,Fundamental,Borborema,Campina Grande,2020,4.36,93.7,3.16,0.08,0.57,66.6,0.82,0.97,0.41,0.7,98.3,-7.542,-37.44868
10041,Escola Prof. Nabuco Pereira,Estadual,Fundamental,Borborema,Campina Grande,2021,4.65,90.3,3.12,0.073,0.71,77.4,0.78,1.01,0.66,0.7,94.5,-7.542,-37.44868
10041,Escola Prof. Nabuco Pereira,Estadual,Fundamental,Borborema,Campina Grande,2022,4.83,93.0,1.1,0.073,0.64,75.6,0.6,1.03,0.6,0.81,92.0,-7.542,-37.44868
10041,Escola Prof. Nabuco Pereira,Estadual,Fundamental,Borborema,Campina Grande,2023,4.7,87.5,4.44,0.07,0.64,26.4,0.94,0.95,0.58,0.64,89.7,-7.542,-37.44868
10041,Escola Prof. Nabuco Pereira,Estadual,Fundamental,Borborema,Campina Grande,2024,4.65,88.8,3.31,0.085,0.66,46.1,0.79,0.96,0.5,0.75,91.5,-7.542,-37.44868
10042,Escola Prof. Zélia Souto,Estadual,Fundamental,Borborema,Campina Grande,2019,5.16,75.7,8.51,0.085,0.77,95.4,0.75,0.88,0.45,0.68,96.1,-7.5393,-37.52965
10042,Escola Prof. Zélia Souto,Estadual,Fundamental,Borborema,Campina Grande,2020,5.13,73.5,7.24,0.068,0.78,77.7,0.93,0.9,0.6,0.82,93.6,-7.5393,-37.52965
10042,Escola Prof. Zélia Souto,Estadual,Fundamental,Borborema,Campina Grande,2021,5.24,78.1,6.55,0.092,0.71,36.0,0.76,0.97,0.81,0.65,90.9,-7.5393,-37.52965
10042,Escola Prof. Zélia Souto,Estadual,Fundamental,Borborema,Campina Grande,2022,4.82,74.3,7.68,0.056,0.82,37.3,0.77,0.99,0.59,0.68,90.4,-7.5393,-37.52965
10042,Escola Prof. Zélia Souto,Estadual,Fundamental,Borborema,Campina Grande,2023,5.25,74.7,8.31,0.082,0.93,78.5,0.92,0.91,0.52,0.76,85.3,-7.5393,-37.52965
10042,Escola Prof. Zélia Souto,Estadual,Fundamental,Borborema,Campina Grande,2024,5.27,76.7,6.48,0.091,0.68,101.3,0.73,0.96,0.3,0.82,95.6,-7.5393,-37.52965
10043,Escola Municipal Raquel da Silva,Municipal,Fundamental,Agreste,Campina Grande,2019,4.24,91.6,7.21,0.077,0.6,5.0,0.74,0.98,0.5,0.63,98.1,-7.56166,-37.57941
10043,Escola Municipal Raquel da Silva,Municipal,Fundamental,Agreste,Campina Grande,2020,4.4,86.4,5.91,0.085,0.52,27.0,0.83,1.08,0.72,0.68,91.3,-7.56166,-37.57941
10043,Escola Municipal Raquel da Silva,Municipal,Fundamental,Agreste,Campina Grande,2021,4.75,87.8,6.03,0.075,0.47,14.4,0.81,0.98,0.68,0.63,96.9,-7.56166,-37.57941
10043,Escola Municipal Raquel da Silva,Municipal,Fundamental,Agreste,Campina Grande,2022,4.58,89.3,6.28,0.072,0.67,41.4,0.91,0.87,0.68,0.43,88.1,-7.56166,-37.57941
10043,Escola Municipal Raquel da Silva,Municipal,Fundamental,Agreste,Campina Grande,2023,4.62,87.0,7.64,0.062,0.67,19.2,0.93,1.07,0.61,0.56,100.0,-7.56166,-37.57941
10043,Escola Municipal Raquel da Silva,Municipal,Fundamental,Agreste,Campina Grande,2024,4.88,87.7,5.72,0.083,0.66,56.8,0.87,0.93,0.79,0.71,94.7,-7.56166,-37.57941
10044,Escola Estadual Zélia Carvalho,Municipal,Fundamental,Litoral,Campina Grande,2019,4.28,89.1,4.47,0.071,0.4,30.1,0.86,0.91,0.61,0.5,92.9,-7.5359,-37.49918
10044,Escola Estadual Zélia Carvalho,Municipal,Fundamental,Litoral,Campina Grande,2020,4.13,93.0,5.3,0.07,0.31,22.1,0.69,0.96,0.68,0.62,87.5,-7.5359,-37.49918
10044,Escola Estadual Zélia Carvalho,Municipal,Fundamental,Litoral,Campina Grande,2021,5.01,93.6,3.6,0.087,0.45,49.2,0.75,0.98,0.77,0.52,96.0,-7.5359,-37.49918
10044,Escola Estadual Zélia Carvalho,Municipal,Fundamental,Litoral,Campina Grande,2022,4.25,88.5,3.34,0.098,0.45,42.4,0.89,1.01,0.63,0.69,90.4,-7.5359,-37.49918
10044,Escola Estadual Zélia Carvalho,Municipal,Fundamental,Litoral,Campina Grande,2023,4.79,85.2,3.46,0.1,0.4,37.0,0.8,1.01,0.44,0.54,90.2,-7.5359,-37.49918
10044,Escola Estadual Zélia Carvalho,Municipal,Fundamental,Litoral,Campina Grande,2024,4.79,96.6,4.83,0.07,0.46,29.4,0.72,0.93,0.47,0.85,92.0,-7.5359,-37.49918
10045,Escola Colégio Zélia Pessoa,Privada,Médio,Mata,Campina Grande,2019,5.22,87.3,2.51,0.066,0.63,70.8,0.72,1.0,0.66,0.69,87.5,-7.52696,-37.55161
